InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,24236590407,$0.285 per GB-Month of storage used beyond first 25 free GB-Months,01-08-2023 00:00,31-08-2023 23:59,0.1014224,,USD,0.025436,0,0.004581,GST,0.030017
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,APN2-Requests-Tier1,,26744378052,"First 1,000,000 Amazon SNS API Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,812,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,APS2-Requests-Tier1,,26744384618,"First 1,000,000 Amazon SNS API Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,812,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-AZ-Out-Bytes,VPCPeering-Out,24273168360,USD0.0 per GB for APS3-DataTransfer-AZ-Out-Bytes,01-08-2023 00:00,31-08-2023 23:59,163.1619473,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSLambda,AWS Lambda,Amazon Internet Services Pvt Ltd,APS3-Lambda-GB-Second,,24236336378,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Mumbai)",01-08-2023 00:00,31-08-2023 23:59,874.05275,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,SAE1-FreeEventsRecorded,,24236339349,0.0 per free event recorded in South America(Sao Paulo) region,01-08-2023 00:00,31-08-2023 23:59,2860,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-MES1-AWS-In-Bytes,,24273168528,USD0.0 per GB for  in Middle East (Bahrain),01-08-2023 00:00,31-08-2023 23:59,6.00E-08,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonGuardDuty,Amazon GuardDuty,Amazon Internet Services Pvt Ltd,USE1-FreeEventsAnalyzed,,26619421716,$0.00 per CloudTrail events analyzed (free trial) US East (N.Virginia) region,01-08-2023 00:00,31-08-2023 23:59,103341,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUC1-AWS-In-Bytes,,24273168240,$0.00 per GB - Asia Pacific (Mumbai) data transfer from EU (Germany),01-08-2023 00:00,31-08-2023 23:59,0.0002135,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APN2-AWS-In-Bytes,,24273168469,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Asia Pacific (Seoul),01-08-2023 00:00,31-08-2023 23:59,0.00000135,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,APS2-Requests-Tier1,,24236312032,"First 1,000,000 Amazon SQS Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,811,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APN3-AWS-Out-Bytes,,24273168513,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),01-08-2023 00:00,31-08-2023 23:59,3.20E-07,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-ILC1-AWS-Out-Bytes,,24273168290,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Israel (Tel Aviv),01-08-2023 00:00,31-08-2023 23:59,4.00E-08,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-Streams-Requests,GetRecords,24236590423,$0.000000228 per DynamoDB Streams read request unit beyond free tier (Asia Pacific (India)),01-08-2023 00:00,31-08-2023 23:59,5190021,,USD,1.041326,0,0.18756,GST,1.228886
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-VpcEndpoint-Hours,VpcEndpoint,25381455292,$0.013 per VPC Endpoint Hour,01-08-2023 00:00,31-08-2023 23:59,2232,,USD,25.53408,0,4.595436,GST,30.129516
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,USE2-FreeEventsRecorded,,24236339316,0.0 per free event recorded in US East (Ohio) region,01-08-2023 00:00,31-08-2023 23:59,2857,,USD,0.00E+00,0,0,None,0.00E+00
1422489597,5.57356E+11,9.28489E+11,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-pay-prod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier1,,26744353611,"$0.50 per 1,000,000 Amazon SNS API Requests per month thereafter",01-08-2023 00:00,31-08-2023 23:59,1259,,USD,0.000554,0,0,None,0.000554
