InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost,Cloud-services-category,Uses EC2,Uses EBS,instanceType,instanceCount,instanceFamily,memoryPerInstance-GiB,vCpuPerInstance,gPuPerInstance,gPuType,gPuMemory-GiB,cPuType,cPuClockSpeed,totalVcpus,totalMemory-GiB,ebsStorage-GiB,s3Storage-GiB,backupStorage-GiB,efsStorage-GiB,fsxStorage-GiB
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-RDS:ChargedBackupUsage,CreateDBInstance,26635561064.0,USD 0.095 per GB-month of backup storage exceeding free allocation,01-08-2023 00:00,31-08-2023 23:59,896.4514776,,USD,74.943343,0.0,13.489555,GST,88.432898,Paas-with-IaaS,No,No,,,,,,,,,,,,,,,896.4514776,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-In-Bytes,,24273168662.0,$0.000 per GB - data transfer in per month,01-08-2023 00:00,31-08-2023 23:59,218.313507,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-USE2-AWS-In-Bytes,,24273168731.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from US East (Ohio),01-08-2023 00:00,31-08-2023 23:59,0.21247875,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDeveloperSupport,AWS Support (Developer),Amazon Internet Services Pvt Ltd,Dollar,,247696059.0,3% of monthly AWS usage,01-08-2023 00:00,31-08-2023 23:59,6617.79714,,USD,174.709844,0.0,31.45,GST,206.159844,Miscellaneous,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APN3-AWS-Out-Bytes,,24273168513.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Osaka),01-08-2023 00:00,31-08-2023 23:59,9e-08,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APN2-AWS-In-Bytes,,24273168469.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Asia Pacific (Seoul),01-08-2023 00:00,31-08-2023 23:59,1.69e-06,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.t4g.medium,CreateDBInstance:0014,26635562981.0,$ 0.167 per RDS db.t4g.medium Multi-AZ instance hour (or partial hour) running PostgreSQL,11-08-2023 10:16,16-08-2023 19:32,1.0,,USD,0.14696,0.0,0.026469,GST,0.173429,Paas-with-IaaS,Yes,No,db.t4g.medium,1.0,Storage Optimized,4.0,2.0,,,,,,2.0,4.0,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-TimedPITRStorage-ByteHrs,,24236590421.0,$0.228 per GB-Month of storage used for DynamoDB PITR backup,01-08-2023 00:00,31-08-2023 23:59,0.48091843,,USD,0.096491,0.0,0.017353,GST,0.113844,Pure-PaaS,No,No,,,,,,,,,,,,,,,0.48091843,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonVPC,Amazon Virtual Private Cloud,Amazon Internet Services Pvt Ltd,APS3-TransitGateway-Hours,TransitGatewayVPC,25381455300.0,$0.07 per Transit Gateway VPC Attachment Hour,01-08-2023 00:00,31-08-2023 23:59,1488.0,,USD,91.6608,0.0,16.500702,GST,108.161502,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUW3-AWS-Out-Bytes,,24273168710.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Paris),01-08-2023 00:00,31-08-2023 23:59,2.128e-05,,USD,2e-06,0.0,0.0,,2e-06,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSSecretsManager,AWS Secrets Manager,Amazon Internet Services Pvt Ltd,APS3-AWSSecretsManagerAPIRequest,,17644703438.0,$0.05 per 10000 API Requests,01-08-2023 00:00,31-08-2023 23:59,802.0,,USD,0.003529,0.0,0.000599,GST,0.004128,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-AZ-Out-Bytes,VPCPeering-Out,24273168360.0,USD0.0 per GB for APS3-DataTransfer-AZ-Out-Bytes,01-08-2023 00:00,31-08-2023 23:59,1349.895036,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier1,,24272223397.0,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",01-08-2023 00:00,31-08-2023 23:59,3780748.0,,USD,16.635291,0.0,2.9946,GST,19.629891,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-MES1-AWS-In-Bytes,,24273168528.0,USD0.0 per GB for  in Middle East (Bahrain),01-08-2023 00:00,31-08-2023 23:59,3e-08,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-ReadCapacityUnit-Hrs,CommittedThroughput,24236590399.0,$0.000148 per hour for units of read capacity beyond the free tier,01-08-2023 00:00,31-08-2023 23:59,51120.0,,USD,6.657869,0.0,1.197436,GST,7.855305,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-S3-Egress-Bytes,,21551423253.0,$0.335 per GB of log data delivered to S3 for the first 10TB - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,233.4724242,,USD,68.827671,0.0,12.389754,GST,81.217425,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSLambda,AWS Lambda,Amazon Internet Services Pvt Ltd,APS3-Lambda-GB-Second,,24236336378.0,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Mumbai)",01-08-2023 00:00,31-08-2023 23:59,2608.00175,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,APN3-FreeEventsRecorded,,24236339390.0,0.0 per free event recorded in Asia Pacific (Osaka) region,01-08-2023 00:00,31-08-2023 23:59,812.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier2,,24272223266.0,"$0.004 per 10,000 GET and all other requests",01-08-2023 00:00,31-08-2023 23:59,44418654.0,,USD,15.635367,0.0,2.814599,GST,18.449966,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-DataTransfer-xAZ-In-Bytes,,24273168402.0,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,01-08-2023 00:00,31-08-2023 23:59,0.06529411,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSSecretsManager,AWS Secrets Manager,Amazon Internet Services Pvt Ltd,APS3-AWSSecretsManager-Secrets,,17644703461.0,$0.40 per Secret,01-08-2023 00:00,31-08-2023 23:59,0.99328251,,USD,0.349635,0.0,0.059324,GST,0.408959,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-CW:AlarmMonitorUsage,,21544470247.0,$0.10 per alarm metric month (standard resolution) - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,299.9780445,,USD,26.398067,0.0,4.751933,GST,31.15,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonEC2,Amazon Elastic Compute Cloud,Amazon Internet Services Pvt Ltd,APS3-EBSOptimized:t3a.micro,Hourly,26619679354.0,$0.00 for 87 Mbps per t3a.micro instance-hour (or partial hour),01-08-2023 00:00,31-08-2023 23:59,744.0,,USD,0.0,0.0,0.0,,0.0,IaaS,Yes,No,t3a.micro,1.0,General Purpose,1.0,2.0,0.0,,0.0,AMD EPYC 7571,2.5 GHz,2.0,1.0,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,APS3-Requests-Tier1,,24236311895.0,$0.40 per million Amazon SQS standard requests in Tier1 in Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,1008.0,,USD,0.000355,0.0,0.0,,0.000355,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-DataProcessing-Bytes,PutLogEvents,21551423391.0,$0.67 per GB log data ingested - Asia Pacific (Mumbai),01-08-2023 00:00,31-08-2023 23:59,26.88252595,,USD,15.849937,0.0,2.853189,GST,18.703126,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonDynamoDB,Amazon DynamoDB,Amazon Internet Services Pvt Ltd,APS3-WriteCapacityUnit-Hrs,CommittedThroughput,24236590401.0,$0.00074 per hour for units of write capacity beyond the free tier,01-08-2023 00:00,31-08-2023 23:59,36834.0,,USD,23.986301,0.0,4.313996,GST,28.300297,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-CW:Requests,,21555707404.0,"$0.00 per request - first 1,000,000 requests",01-08-2023 00:00,31-08-2023 23:59,102059.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonSNS,Amazon Simple Notification Service,Amazon Internet Services Pvt Ltd,Requests-Tier1,,26744347813.0,"First 1,000,000 Amazon SNS API Requests per month are free",01-08-2023 00:00,31-08-2023 23:59,104.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-APS1-AWS-Out-Bytes,,24273168723.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Singapore),01-08-2023 00:00,31-08-2023 23:59,0.00133209,,USD,0.000101,0.0,0.0,,0.000101,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonGuardDuty,Amazon GuardDuty,Amazon Internet Services Pvt Ltd,APS3-PaidEventsAnalyzed,,26625036437.0,$0.0000044 per CloudTrail event analyzed in Asia Pacific (Mumbai) region,01-08-2023 00:00,31-08-2023 23:59,7876534.0,,USD,30.49794,0.0,5.491601,GST,35.989541,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUW2-AWS-In-Bytes,,24273168614.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from EU (London),01-08-2023 00:00,31-08-2023 23:59,0.00018933,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonElastiCache,Amazon ElastiCache,Amazon Internet Services Pvt Ltd,APS3-ElastiCache:BackupUsage,CreateCacheSnapshot,24236572922.0,$0.085 per additional GB-month of backup storage exceeding free allocation,01-08-2023 00:00,31-08-2023 23:59,0.00732107,,USD,0.000547,0.0,9.2e-05,GST,0.000639,Paas-with-IaaS,No,No,,,,,,,,,,,,,,,0.00732107,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,24272223325.0,$0.025 per GB - first 50 TB / month of storage used,01-08-2023 00:00,31-08-2023 23:59,159.6815144,,USD,3.512993,0.0,0.632381,GST,4.145374,IaaS,No,No,,,,,,,,,,,,,,159.6815144,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,EUW2-FreeEventsRecorded,,24236339440.0,0.0 per free event recorded in EU (London) region,01-08-2023 00:00,31-08-2023 23:59,1420.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSELB,Elastic Load Balancing,Amazon Internet Services Pvt Ltd,APS3-DataProcessing-Bytes,LoadBalancing,24236254604.0,$0.008 per GB Data Processed by the LoadBalancer,01-08-2023 00:00,31-08-2023 23:59,1.56117789,,USD,0.01099,0.0,0.001925,GST,0.012915,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,APS3-FreeEventsRecorded,,24236339229.0,0.0 per free event recorded in Asia Pacific (Mumbai) region,01-08-2023 00:00,31-08-2023 23:59,8450090.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonS3,Amazon Simple Storage Service,Amazon Internet Services Pvt Ltd,APS3-Retrieval-SIA,,24272223324.0,$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access,01-08-2023 00:00,31-08-2023 23:59,13.17820052,,USD,0.115968,0.0,0.020885,GST,0.136853,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,CAN1-FreeEventsRecorded,,24236339267.0,0.0 per free event recorded in Canada (Central) region,01-08-2023 00:00,31-08-2023 23:59,1419.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,EU-FreeEventsRecorded,,24236339430.0,0.0 per free event recorded in EU (Dublin) region,01-08-2023 00:00,31-08-2023 23:59,1420.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonRDS,Amazon Relational Database Service,Amazon Internet Services Pvt Ltd,APS3-Multi-AZUsage:db.t3.small,CreateDBInstance:0014,26635560266.0,USD 0.106 per db.t3.small Multi-AZ instance hour (or partial hour) running PostgreSQL,01-08-2023 00:00,31-08-2023 23:59,10428.64222,,USD,972.783746,0.0,175.099975,GST,1147.883721,Paas-with-IaaS,Yes,No,db.t3.small,14.0,Storage Optimized,2.0,2.0,,,,,,28.0,28.0,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-USW1-AWS-Out-Bytes,,24273168301.0,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Northern California),01-08-2023 00:00,31-08-2023 23:59,3.067e-05,,USD,3e-06,0.0,0.0,,3e-06,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-USW2-AWS-In-Bytes,,24273168629.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from US West (Oregon),01-08-2023 00:00,31-08-2023 23:59,0.00194705,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonCloudWatch,AmazonCloudWatch,Amazon Internet Services Pvt Ltd,APS3-TimedStorage-ByteHrs,,21555707493.0,First 5GB-mo per month of logs storage is free.,01-08-2023 00:00,31-08-2023 23:59,0.39129059,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSGlue,AWS Glue,Amazon Internet Services Pvt Ltd,APS3-Catalog-Request,Request,24272101572.0,"$1 per 1,000,000 requests for AWS Glue Data Catalog request",01-08-2023 00:00,31-08-2023 23:59,42405.0,,USD,0.037316,0.0,0.008546,GST,0.045862,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonRoute53,Amazon Route 53,Amazon Internet Services Pvt Ltd,HostedZone,,25475977327.0,$0.10 per Hosted Zone for additional Hosted Zones,01-08-2023 00:00,31-08-2023 23:59,2.0,,USD,0.176,0.0,0.031777,GST,0.207777,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSQueueService,Amazon Simple Queue Service,Amazon Internet Services Pvt Ltd,Requests-RBP,,24236311997.0,$0.40 per million Amazon SQS standard requests in Tier1 in US East (N Virginia),01-08-2023 00:00,31-08-2023 23:59,104.0,,USD,3.7e-05,0.0,0.0,,3.7e-05,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AmazonGuardDuty,Amazon GuardDuty,Amazon Internet Services Pvt Ltd,USE1-FreeEventsAnalyzed,,26619421716.0,$0.00 per CloudTrail events analyzed (free trial) US East (N.Virginia) region,01-08-2023 00:00,31-08-2023 23:59,132541.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSDataTransfer,AWS Data Transfer,Amazon Internet Services Pvt Ltd,APS3-EUC1-AWS-In-Bytes,,24273168240.0,$0.00 per GB - Asia Pacific (Mumbai) data transfer from EU (Germany),01-08-2023 00:00,31-08-2023 23:59,3.733e-05,,USD,0.0,0.0,0.0,,0.0,IaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,EUN1-FreeEventsRecorded,,24236339479.0,0.0 per free event recorded in EU (Stockholm) region,01-08-2023 00:00,31-08-2023 23:59,1419.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSCloudTrail,AWS CloudTrail,Amazon Internet Services Pvt Ltd,APS2-FreeEventsRecorded,,24236339371.0,0.0 per free event recorded in Asia Pacific (Sydney) region,01-08-2023 00:00,31-08-2023 23:59,1424.0,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
1422489597.0,557356000000.0,590617000000.0,LinkedLineItem,6.8E+18,01-08-2023 00:00,31-08-2023 23:59,02-09-2023 08:03,abcd,abcd-insurance-prod,,,AWSGlue,AWS Glue,Amazon Internet Services Pvt Ltd,APS3-Catalog-Storage,Storage,24272101314.0,$0 for AWS Glue Data Catalog storage under the free tier,01-08-2023 00:00,31-08-2023 23:59,694.4502688,,USD,0.0,0.0,0.0,,0.0,Pure-PaaS,No,No,,,,,,,,,,,,,,,,,
